Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
16/05/2021,Manipur,377312.0,2365.0,16.0,307585.0,69727.0,,,,0.0,377312.0,,76.0,,,,87588.0,140951.0,78987.0,174306.0,133244.0,35.0
17/05/2021,Manipur,386041.0,21452.0,115.0,316243.0,69798.0,,,,0.0,386041.0,,76.0,,,,90059.0,144894.0,81229.0,178682.0,137525.0,36.0
18/05/2021,Manipur,390976.0,18060.0,92.0,321100.0,69876.0,,,,0.0,390976.0,,76.0,,,,91109.0,147333.0,82592.0,181261.0,139803.0,36.0
19/05/2021,Manipur,399475.0,20816.0,115.0,329532.0,69943.0,,,,0.0,399475.0,,76.0,,,,96191.0,149435.0,83840.0,185661.0,143832.0,39.0
20/05/2021,Manipur,403292.0,12720.0,78.0,333308.0,69984.0,,,,0.0,403292.0,,76.0,,,,97347.0,151145.0,84749.0,187718.0,145550.0,40.0
21/05/2021,Manipur,409970.0,19331.0,103.0,339942.0,70028.0,,,,0.0,409970.0,0.0,76.0,,,,100976.0,153086.0,85809.0,191330.0,148571.0,41.0
22/05/2021,Manipur,413778.0,15602.0,93.0,343712.0,70066.0,,,,0.0,413778.0,0.0,76.0,,,,102279.0,154666.0,86695.0,193227.0,150442.0,43.0
23/05/2021,Manipur,413789.0,1250.0,12.0,343723.0,70066.0,,,,0.0,413789.0,0.0,76.0,,,,102286.0,154668.0,86697.0,193235.0,150445.0,43.0
24/05/2021,Manipur,420969.0,19133.0,115.0,350862.0,70107.0,,,,0.0,420969.0,0.0,76.0,,,,106698.0,156322.0,87768.0,197037.0,153781.0,44.0
25/05/2021,Manipur,424213.0,14555.0,89.0,354051.0,70162.0,,,,0.0,424213.0,0.0,76.0,,,,108025.0,157590.0,88361.0,198642.0,155364.0,45.0
26/05/2021,Manipur,435973.0,20129.0,126.0,365796.0,70177.0,,,,0.0,435973.0,0.0,76.0,,,,119163.0,158009.0,88540.0,204873.0,160870.0,53.0
27/05/2021,Manipur,439064.0,10277.0,53.0,368847.0,70217.0,,,,0.0,439064.0,0.0,76.0,,,,120734.0,158943.0,89084.0,206470.0,162324.0,53.0
28/05/2021,Manipur,444143.0,16077.0,84.0,373870.0,70273.0,,,,0.0,444143.0,0.0,76.0,,,,123902.0,160112.0,89767.0,209111.0,164704.0,55.0
29/05/2021,Manipur,451025.0,15764.0,76.0,380689.0,70336.0,,,,0.0,451025.0,0.0,76.0,,,,128471.0,161558.0,90563.0,212663.0,167969.0,57.0
30/05/2021,Manipur,451219.0,954.0,8.0,380882.0,70337.0,,,,0.0,451219.0,0.0,76.0,,,,128473.0,161669.0,90643.0,212773.0,168052.0,57.0
31/05/2021,Manipur,457938.0,17630.0,101.0,387493.0,70445.0,,,,0.0,457938.0,0.0,76.0,,,,132641.0,163249.0,91500.0,216156.0,171275.0,62.0
01/06/2021,Manipur,462332.0,12195.0,65.0,391812.0,70520.0,,,,0.0,462332.0,0.0,76.0,,,,135206.0,164378.0,92123.0,218370.0,173364.0,78.0
02/06/2021,Manipur,469900.0,16978.0,112.0,399272.0,70628.0,,,,0.0,469900.0,0.0,76.0,,,,141125.0,165410.0,92625.0,222336.0,176843.0,93.0
03/06/2021,Manipur,472549.0,8690.0,55.0,401838.0,70711.0,,,,0.0,472549.0,0.0,76.0,,,,142924.0,165913.0,92888.0,223725.0,178013.0,100.0
04/06/2021,Manipur,483199.0,19379.0,109.0,412409.0,70790.0,,,,0.0,483199.0,0.0,76.0,,,,151960.0,166936.0,93386.0,229186.0,183116.0,107.0
05/06/2021,Manipur,492404.0,16428.0,87.0,421488.0,70916.0,,,,0.0,492404.0,0.0,78.0,,,,159481.0,167960.0,93911.0,233837.0,187541.0,110.0
06/06/2021,Manipur,492511.0,554.0,5.0,421595.0,70916.0,,,,0.0,492511.0,0.0,78.0,,,,159525.0,168007.0,93927.0,233882.0,187603.0,110.0
07/06/2021,Manipur,504594.0,20722.0,128.0,433599.0,70995.0,,,,0.0,504594.0,0.0,78.0,,,,169567.0,169320.0,94554.0,239970.0,193508.0,121.0
08/06/2021,Manipur,511639.0,17038.0,108.0,440535.0,71104.0,,,,0.0,511639.0,0.0,79.0,,,,175237.0,170165.0,94967.0,243702.0,196708.0,125.0
09/06/2021,Manipur,522579.0,22737.0,127.0,451370.0,71209.0,,,,0.0,522579.0,0.0,80.0,,,,185241.0,170709.0,95233.0,249589.0,201649.0,132.0
10/06/2021,Manipur,527496.0,14155.0,87.0,456202.0,71294.0,,,,0.0,527496.0,0.0,80.0,,,,189255.0,171318.0,95440.0,252343.0,203727.0,132.0
11/06/2021,Manipur,535179.0,22600.0,120.0,463768.0,71411.0,,,,0.0,535179.0,0.0,80.0,,,,195705.0,172053.0,95814.0,256722.0,206913.0,133.0
12/06/2021,Manipur,537537.0,8360.0,40.0,466105.0,71432.0,,,,0.0,537537.0,0.0,80.0,,,,197673.0,172307.0,95923.0,258139.0,207832.0,134.0
13/06/2021,Manipur,538075.0,2160.0,10.0,466634.0,71441.0,,,,0.0,538075.0,0.0,80.0,,,,198073.0,172391.0,95966.0,258455.0,208045.0,134.0
14/06/2021,Manipur,543694.0,20773.0,119.0,472128.0,71566.0,,,,0.0,543694.0,0.0,80.0,,,,202967.0,172813.0,96135.0,261552.0,210440.0,136.0
15/06/2021,Manipur,548282.0,16138.0,91.0,476657.0,71625.0,,,,0.0,548282.0,0.0,81.0,,,,206537.0,173507.0,96396.0,264134.0,212386.0,137.0
16/06/2021,Manipur,554243.0,24461.0,130.0,482536.0,71707.0,,,,0.0,554243.0,0.0,82.0,,,,211856.0,173895.0,96558.0,267342.0,215051.0,143.0
17/06/2021,Manipur,556448.0,11859.0,71.0,484633.0,71815.0,,,,0.0,556448.0,0.0,82.0,,,,213410.0,174279.0,96713.0,268451.0,216039.0,143.0
18/06/2021,Manipur,561047.0,20841.0,115.0,489047.0,72000.0,,,,0.0,561047.0,0.0,83.0,,,,216960.0,174832.0,97020.0,270740.0,218163.0,144.0
19/06/2021,Manipur,565195.0,18921.0,88.0,493052.0,72143.0,,,,0.0,565195.0,0.0,83.0,,,,220273.0,175274.0,97269.0,272837.0,220066.0,149.0
20/06/2021,Manipur,565710.0,1843.0,12.0,493565.0,72145.0,,,,0.0,565710.0,0.0,83.0,,,,220684.0,175327.0,97318.0,273082.0,220334.0,149.0
21/06/2021,Manipur,572397.0,34750.0,119.0,500102.0,72295.0,,,,0.0,572397.0,0.0,83.0,,,,225954.0,176174.0,97724.0,276452.0,223501.0,149.0
22/06/2021,Manipur,576461.0,29421.0,90.0,504048.0,72413.0,,,,0.0,576461.0,0.0,83.0,,,,229185.0,176694.0,97916.0,278485.0,225413.0,150.0
23/06/2021,Manipur,582812.0,44995.0,116.0,510253.0,72559.0,,,,0.0,582812.0,0.0,83.0,,,,234175.0,177468.0,98352.0,281682.0,228419.0,152.0
24/06/2021,Manipur,588117.0,33130.0,83.0,515401.0,72716.0,,,,0.0,588117.0,0.0,83.0,,,,238283.0,178194.0,98664.0,284492.0,230755.0,154.0
25/06/2021,Manipur,596468.0,51688.0,120.0,523660.0,72808.0,339176.0,257132.0,160.0,0.0,596468.0,0.0,83.0,294421.0,199646.0,102401.0,,,,,,
26/06/2021,Manipur,603780.0,51819.0,111.0,530732.0,73048.0,343079.0,260539.0,162.0,0.0,603780.0,0.0,85.0,300051.0,200818.0,102911.0,,,,,,
27/06/2021,Manipur,606673.0,11950.0,37.0,533606.0,73067.0,344745.0,261766.0,162.0,0.0,606673.0,0.0,85.0,302260.0,201275.0,103138.0,,,,,,
28/06/2021,Manipur,621399.0,66544.0,138.0,548026.0,73373.0,352766.0,268468.0,165.0,0.0,621399.0,0.0,86.0,313540.0,203664.0,104195.0,,,,,,
29/06/2021,Manipur,637207.0,70485.0,128.0,563425.0,73782.0,361295.0,275745.0,167.0,0.0,637207.0,0.0,86.0,325419.0,206383.0,105405.0,,,,,,
30/06/2021,Manipur,655247.0,68951.0,142.0,581109.0,74138.0,371102.0,283973.0,172.0,0.0,655247.0,0.0,88.0,339127.0,209387.0,106733.0,,,,,,
01/07/2021,Manipur,672166.0,74145.0,120.0,597706.0,74460.0,380435.0,291555.0,176.0,0.0,672166.0,0.0,89.0,351780.0,212392.0,107994.0,,,,,,
02/07/2021,Manipur,695544.0,88892.0,152.0,620451.0,75093.0,393359.0,302006.0,179.0,0.0,695544.0,0.0,89.0,369067.0,216670.0,109807.0,,,,,,
03/07/2021,Manipur,719567.0,83476.0,140.0,643877.0,75690.0,406871.0,312511.0,185.0,0.0,719567.0,0.0,92.0,386934.0,221013.0,111620.0,,,,,,
04/07/2021,Manipur,729209.0,25351.0,56.0,653287.0,75922.0,412196.0,316828.0,185.0,0.0,729209.0,0.0,93.0,393754.0,222853.0,112602.0,,,,,,
05/07/2021,Manipur,759423.0,93679.0,160.0,681970.0,77453.0,428901.0,330323.0,199.0,0.0,759423.0,0.0,93.0,415281.0,228797.0,115345.0,,,,,,
06/07/2021,Manipur,785691.0,90925.0,156.0,706878.0,78813.0,443123.0,342358.0,210.0,0.0,785691.0,0.0,95.0,434162.0,233851.0,117678.0,,,,,,
07/07/2021,Manipur,816460.0,108699.0,181.0,735358.0,81102.0,459588.0,356654.0,218.0,0.0,816460.0,0.0,96.0,455474.0,240110.0,120876.0,,,,,,
08/07/2021,Manipur,841124.0,90962.0,150.0,758837.0,82287.0,472419.0,368481.0,224.0,0.0,841124.0,0.0,97.0,473063.0,244822.0,123239.0,,,,,,
09/07/2021,Manipur,854304.0,57424.0,119.0,770529.0,83775.0,479739.0,374340.0,225.0,0.0,854304.0,0.0,100.0,482148.0,247553.0,124603.0,,,,,,
10/07/2021,Manipur,861136.0,24925.0,64.0,776522.0,84614.0,483540.0,377369.0,227.0,0.0,861136.0,0.0,102.0,486573.0,249160.0,125403.0,,,,,,
11/07/2021,Manipur,865889.0,12873.0,44.0,781122.0,84767.0,486170.0,379492.0,227.0,0.0,865889.0,0.0,102.0,490042.0,249928.0,125919.0,,,,,,
12/07/2021,Manipur,880377.0,56000.0,100.0,794059.0,86318.0,493881.0,386268.0,228.0,0.0,880377.0,0.0,102.0,499729.0,253039.0,127609.0,,,,,,
13/07/2021,Manipur,911582.0,101711.0,168.0,821525.0,90057.0,510243.0,401104.0,235.0,0.0,911582.0,0.0,108.0,520181.0,259947.0,131454.0,,,,,,
14/07/2021,Manipur,946944.0,128840.0,185.0,852445.0,94499.0,528295.0,418404.0,245.0,0.0,946944.0,0.0,108.0,543083.0,267698.0,136163.0,,,,,,
15/07/2021,Manipur,974479.0,114333.0,163.0,876836.0,97643.0,542167.0,432063.0,249.0,0.0,974479.0,0.0,109.0,560970.0,273914.0,139595.0,,,,,,
16/07/2021,Manipur,1001544.0,125672.0,174.0,901371.0,100173.0,555582.0,445709.0,253.0,0.0,1001544.0,0.0,111.0,579314.0,279584.0,142646.0,,,,,,
17/07/2021,Manipur,1027069.0,110186.0,172.0,923052.0,104017.0,568448.0,458360.0,261.0,0.0,1027069.0,0.0,113.0,595260.0,285613.0,146196.0,,,,,,
18/07/2021,Manipur,1033928.0,34762.0,58.0,929481.0,104447.0,572156.0,461506.0,266.0,0.0,1033928.0,0.0,116.0,599903.0,287000.0,147025.0,,,,,,
19/07/2021,Manipur,1057386.0,110919.0,157.0,946997.0,110389.0,584171.0,472944.0,271.0,0.0,1057386.0,0.0,118.0,613374.0,293196.0,150816.0,,,,,,
20/07/2021,Manipur,1082124.0,113944.0,155.0,965549.0,116575.0,596703.0,485140.0,281.0,0.0,1082124.0,0.0,118.0,627382.0,299826.0,154916.0,,,,,,
21/07/2021,Manipur,1102219.0,99531.0,135.0,979839.0,122380.0,606855.0,495081.0,283.0,0.0,1102219.0,0.0,118.0,638104.0,305570.0,158545.0,,,,,,
22/07/2021,Manipur,1126653.0,113802.0,155.0,995279.0,131374.0,619488.0,506878.0,287.0,0.0,1126653.0,0.0,120.0,650591.0,312884.0,163178.0,,,,,,
23/07/2021,Manipur,1155874.0,135124.0,174.0,1010771.0,145103.0,634401.0,521178.0,295.0,0.0,1155874.0,0.0,120.0,662883.0,323261.0,169730.0,,,,,,
24/07/2021,Manipur,1186488.0,142693.0,173.0,1029246.0,157242.0,649686.0,536500.0,302.0,0.0,1186488.0,0.0,122.0,677371.0,333185.0,175932.0,,,,,,
25/07/2021,Manipur,1197316.0,50809.0,67.0,1038690.0,158626.0,655216.0,541797.0,303.0,0.0,1197316.0,0.0,123.0,684206.0,335699.0,177411.0,,,,,,
26/07/2021,Manipur,1225903.0,138705.0,172.0,1055427.0,170476.0,669295.0,556300.0,308.0,0.0,1225903.0,0.0,123.0,697384.0,345164.0,183355.0,,,,,,
27/07/2021,Manipur,1244397.0,110261.0,145.0,1066474.0,177923.0,678629.0,565456.0,312.0,0.0,1244397.0,0.0,129.0,706225.0,351145.0,187027.0,,,,,,
28/07/2021,Manipur,1267268.0,0.0,0.0,1079705.0,187563.0,689837.0,577117.0,314.0,0.0,1267268.0,0.0,133.0,716576.0,358736.0,191956.0,,,,,,
29/07/2021,Manipur,1282382.0,114807.0,136.0,1088641.0,193741.0,697384.0,584682.0,316.0,0.0,1282382.0,0.0,133.0,723770.0,363563.0,195049.0,,,,,,
30/07/2021,Manipur,1298378.0,133852.0,160.0,1097943.0,200435.0,705233.0,592826.0,319.0,0.0,1298378.0,0.0,135.0,731026.0,368864.0,198488.0,,,,,,
31/07/2021,Manipur,1313711.0,138113.0,160.0,1108293.0,205418.0,713020.0,600369.0,322.0,0.0,1313711.0,0.0,137.0,739555.0,372952.0,201204.0,,,,,,
01/08/2021,Manipur,1320730.0,42132.0,55.0,1114724.0,206006.0,716583.0,603825.0,322.0,0.0,1320730.0,0.0,137.0,743007.0,374994.0,202729.0,,,,,,
02/08/2021,Manipur,1334510.0,142002.0,154.0,1122259.0,212251.0,723477.0,610708.0,325.0,0.0,1334510.0,0.0,137.0,749409.0,379476.0,205625.0,,,,,,
03/08/2021,Manipur,1345271.0,104717.0,131.0,1128496.0,216775.0,728827.0,616118.0,326.0,0.0,1345271.0,0.0,137.0,754527.0,382912.0,207832.0,,,,,,
04/08/2021,Manipur,1358157.0,126334.0,152.0,1135285.0,222872.0,735261.0,622568.0,328.0,0.0,1358157.0,0.0,139.0,760197.0,387308.0,210652.0,,,,,,
05/08/2021,Manipur,1366240.0,91756.0,112.0,1139436.0,226804.0,739320.0,626592.0,328.0,0.0,1366240.0,0.0,139.0,763662.0,389975.0,212603.0,,,,,,
06/08/2021,Manipur,1379355.0,116772.0,149.0,1146080.0,233275.0,745873.0,633151.0,331.0,0.0,1379355.0,0.0,140.0,769430.0,394394.0,215531.0,,,,,,
07/08/2021,Manipur,1389342.0,85729.0,128.0,1150882.0,238460.0,751046.0,637964.0,332.0,0.0,1389342.0,0.0,142.0,773809.0,397767.0,217766.0,,,,,,
08/08/2021,Manipur,1392572.0,44877.0,54.0,1153469.0,239103.0,752625.0,639613.0,334.0,0.0,1392572.0,0.0,142.0,775612.0,398651.0,218309.0,,,,,,
09/08/2021,Manipur,1406118.0,120142.0,143.0,1159424.0,246694.0,759282.0,646498.0,338.0,0.0,1406118.0,0.0,143.0,781364.0,403277.0,221477.0,,,,,,
10/08/2021,Manipur,1414282.0,83746.0,120.0,1163214.0,251068.0,763352.0,650591.0,339.0,0.0,1414282.0,0.0,143.0,784984.0,406013.0,223285.0,,,,,,
11/08/2021,Manipur,1424590.0,106536.0,136.0,1167320.0,257270.0,768346.0,655905.0,339.0,0.0,1424590.0,0.0,143.0,789900.0,409220.0,225470.0,,,,,,
12/08/2021,Manipur,1430884.0,74379.0,101.0,1169861.0,261023.0,771483.0,659060.0,341.0,0.0,1430884.0,0.0,143.0,792948.0,411279.0,226657.0,,,,,,
13/08/2021,Manipur,1435272.0,72756.0,103.0,1171910.0,263362.0,773710.0,661221.0,341.0,0.0,1435272.0,0.0,143.0,795167.0,412547.0,227558.0,,,,,,
14/08/2021,Manipur,1440236.0,65047.0,91.0,1173886.0,266350.0,776121.0,663774.0,341.0,0.0,1440236.0,0.0,144.0,797892.0,413938.0,228406.0,,,,,,
15/08/2021,Manipur,1440610.0,11421.0,18.0,1174116.0,266494.0,776293.0,663976.0,341.0,0.0,1440610.0,0.0,0.0,798080.0,414062.0,228468.0,,,,,,
16/08/2021,Manipur,1449454.0,105210.0,126.0,1176035.0,273419.0,780664.0,668446.0,344.0,0.0,1449454.0,0.0,0.0,802351.0,416849.0,230254.0,,,,,,
17/08/2021,Manipur,1454380.0,59573.0,94.0,1177344.0,277036.0,783205.0,670831.0,344.0,0.0,1454380.0,0.0,0.0,804962.0,418328.0,231090.0,,,,,,
18/08/2021,Manipur,1463005.0,81078.0,119.0,1178829.0,284176.0,787559.0,675102.0,344.0,0.0,1463005.0,0.0,0.0,810061.0,420440.0,232504.0,,,,,,
19/08/2021,Manipur,1467726.0,53172.0,84.0,1179893.0,287833.0,789898.0,677483.0,345.0,0.0,1467726.0,0.0,145.0,812811.0,421681.0,233234.0,,,,,,
20/08/2021,Manipur,1473588.0,92336.0,123.0,1181164.0,292424.0,792746.0,680494.0,348.0,0.0,1473588.0,0.0,0.0,816002.0,423398.0,234188.0,,,,,,
21/08/2021,Manipur,1479234.0,63350.0,112.0,1182201.0,297033.0,795608.0,683279.0,347.0,0.0,1479234.0,0.0,0.0,819477.0,424763.0,234994.0,,,,,,
22/08/2021,Manipur,1480563.0,13010.0,28.0,1182619.0,297944.0,796277.0,683939.0,347.0,0.0,1480563.0,0.0,146.0,820145.0,425132.0,235286.0,,,,,,
23/08/2021,Manipur,1487866.0,81682.0,120.0,1184233.0,303633.0,799980.0,687533.0,353.0,0.0,1487866.0,0.0,147.0,824188.0,427121.0,236557.0,,,,,,
24/08/2021,Manipur,1492149.0,54359.0,86.0,1185270.0,306879.0,802126.0,689668.0,355.0,0.0,1492149.0,0.0,147.0,826960.0,428057.0,237132.0,,,,,,
25/08/2021,Manipur,1499974.0,88998.0,118.0,1186693.0,313281.0,805939.0,693676.0,359.0,0.0,1499974.0,0.0,148.0,831409.0,430138.0,238427.0,,,,,,
26/08/2021,Manipur,1503658.0,58622.0,90.0,1187651.0,316007.0,807885.0,695413.0,360.0,0.0,1503658.0,0.0,149.0,833887.0,430891.0,238880.0,,,,,,
27/08/2021,Manipur,1511382.0,74930.0,122.0,1189275.0,322107.0,811808.0,699209.0,365.0,0.0,1511382.0,0.0,149.0,838874.0,432764.0,239744.0,,,,,,
28/08/2021,Manipur,1518499.0,70226.0,106.0,1190560.0,327939.0,815418.0,702715.0,366.0,0.0,1518499.0,0.0,149.0,843727.0,434223.0,240549.0,,,,,,
29/08/2021,Manipur,1520028.0,8282.0,24.0,1191377.0,328651.0,816215.0,703446.0,367.0,0.0,1520028.0,0.0,149.0,844642.0,434575.0,240811.0,,,,,,
30/08/2021,Manipur,1524444.0,59160.0,85.0,1192731.0,331713.0,818469.0,705608.0,367.0,0.0,1524444.0,0.0,149.0,847796.0,435398.0,241250.0,,,,,,
31/08/2021,Manipur,1532153.0,67245.0,97.0,1194459.0,337694.0,822441.0,709345.0,367.0,0.0,1532153.0,0.0,149.0,853205.0,436871.0,242077.0,,,,,,
01/09/2021,Manipur,1541293.0,91239.0,118.0,1196203.0,345090.0,827173.0,713739.0,381.0,0.0,1541293.0,0.0,149.0,859703.0,438554.0,243036.0,,,,,,
02/09/2021,Manipur,1546765.0,51157.0,83.0,1197186.0,349579.0,830105.0,716276.0,384.0,0.0,1546765.0,0.0,149.0,863813.0,439464.0,243488.0,,,,,,
03/09/2021,Manipur,1554455.0,72193.0,119.0,1198553.0,355902.0,834105.0,719963.0,387.0,0.0,1554455.0,0.0,149.0,869230.0,440903.0,244322.0,,,,,,
04/09/2021,Manipur,1560792.0,80413.0,107.0,1199859.0,360933.0,837448.0,722955.0,389.0,0.0,1560792.0,0.0,149.0,874035.0,441943.0,244814.0,,,,,,
05/09/2021,Manipur,1562413.0,23170.0,35.0,1200546.0,361867.0,838270.0,723754.0,389.0,0.0,1562413.0,0.0,149.0,875175.0,442255.0,244983.0,,,,,,
06/09/2021,Manipur,1570244.0,77372.0,121.0,1201992.0,368252.0,842261.0,727590.0,393.0,0.0,1570189.0,55.0,149.0,880683.0,443773.0,245788.0,,,,,,
07/09/2021,Manipur,1576608.0,63177.0,103.0,1203494.0,373114.0,845685.0,730526.0,397.0,0.0,1576508.0,100.0,149.0,885285.0,444922.0,246401.0,,,,,,
08/09/2021,Manipur,1582499.0,69236.0,121.0,1204611.0,377888.0,848795.0,733301.0,403.0,0.0,1582330.0,169.0,149.0,889508.0,446056.0,246935.0,,,,,,
09/09/2021,Manipur,1585809.0,46878.0,84.0,1205563.0,380246.0,850609.0,734796.0,404.0,0.0,1585606.0,203.0,149.0,891889.0,446675.0,247245.0,,,,,,
10/09/2021,Manipur,1591823.0,86739.0,123.0,1206722.0,385101.0,853743.0,737675.0,405.0,0.0,1591596.0,227.0,150.0,896099.0,447828.0,247896.0,,,,,,
11/09/2021,Manipur,1595028.0,67162.0,90.0,1207329.0,387699.0,855363.0,739260.0,405.0,0.0,1594764.0,264.0,150.0,898565.0,448317.0,248146.0,,,,,,
12/09/2021,Manipur,1595744.0,5265.0,14.0,1207523.0,388221.0,855746.0,739592.0,406.0,0.0,1595480.0,264.0,0.0,899080.0,448460.0,248204.0,,,,,,
13/09/2021,Manipur,1601610.0,65803.0,117.0,1208708.0,392902.0,858645.0,742557.0,408.0,0.0,1601321.0,289.0,151.0,903526.0,449383.0,248701.0,,,,,,
14/09/2021,Manipur,1607089.0,58606.0,91.0,1210078.0,397011.0,861679.0,745000.0,410.0,0.0,1606776.0,313.0,151.0,907819.0,450217.0,249053.0,,,,,,
15/09/2021,Manipur,1612933.0,70252.0,116.0,1211651.0,401282.0,864699.0,747824.0,410.0,0.0,1612606.0,327.0,151.0,912182.0,451239.0,249512.0,,,,,,
16/09/2021,Manipur,1616526.0,39768.0,80.0,1212535.0,403991.0,866602.0,749511.0,413.0,0.0,1616184.0,342.0,151.0,914789.0,451920.0,249817.0,,,,,,
17/09/2021,Manipur,1623842.0,64025.0,114.0,1213712.0,410130.0,870228.0,753198.0,416.0,0.0,1623475.0,367.0,151.0,920280.0,453140.0,250422.0,,,,,,
18/09/2021,Manipur,1625809.0,57546.0,111.0,1214100.0,411709.0,871335.0,754058.0,416.0,0.0,1625437.0,372.0,151.0,921855.0,453407.0,250547.0,,,,,,
19/09/2021,Manipur,1626570.0,3701.0,14.0,1214276.0,412294.0,871715.0,754439.0,416.0,0.0,1626198.0,372.0,151.0,922393.0,453551.0,250626.0,,,,,,
20/09/2021,Manipur,1633979.0,63612.0,117.0,1215254.0,418725.0,875502.0,758056.0,421.0,0.0,1633584.0,395.0,151.0,927930.0,454743.0,251306.0,,,,,,
21/09/2021,Manipur,1638971.0,48712.0,91.0,1215841.0,423130.0,878331.0,760216.0,424.0,0.0,1638562.0,409.0,151.0,931815.0,455503.0,251653.0,,,,,,
22/09/2021,Manipur,1645650.0,65595.0,116.0,1216639.0,429011.0,881596.0,763626.0,428.0,0.0,1645222.0,428.0,151.0,936763.0,456618.0,252269.0,,,,,,
23/09/2021,Manipur,1651543.0,47864.0,91.0,1217411.0,434132.0,884626.0,766488.0,429.0,0.0,1651104.0,439.0,151.0,941176.0,457580.0,252787.0,,,,,,
24/09/2021,Manipur,1660808.0,68396.0,117.0,1218379.0,442429.0,889303.0,771075.0,430.0,0.0,1660357.0,451.0,151.0,947896.0,459232.0,253680.0,,,,,,
25/09/2021,Manipur,1670291.0,72787.0,114.0,1219482.0,450809.0,894061.0,775795.0,435.0,0.0,1669822.0,469.0,151.0,955013.0,460772.0,254506.0,,,,,,
26/09/2021,Manipur,1671138.0,5805.0,17.0,1219634.0,451504.0,894516.0,776187.0,435.0,0.0,1670669.0,469.0,151.0,955619.0,460923.0,254596.0,,,,,,
27/09/2021,Manipur,1681787.0,77906.0,125.0,1220709.0,461078.0,899912.0,781435.0,440.0,0.0,1681264.0,523.0,151.0,963544.0,462755.0,255488.0,,,,,,
28/09/2021,Manipur,1689933.0,60454.0,102.0,1221560.0,468373.0,904075.0,785415.0,443.0,0.0,1689380.0,553.0,150.0,969508.0,464249.0,256176.0,,,,,,
29/09/2021,Manipur,1700041.0,68881.0,126.0,1223296.0,476745.0,909085.0,790513.0,443.0,0.0,1699436.0,605.0,150.0,976846.0,466143.0,257052.0,,,,,,
30/09/2021,Manipur,1702905.0,23829.0,50.0,1223626.0,479279.0,910535.0,791927.0,443.0,0.0,1702263.0,642.0,150.0,978933.0,466663.0,257309.0,,,,,,
01/10/2021,Manipur,1714017.0,70728.0,127.0,1224679.0,489338.0,916000.0,797570.0,447.0,0.0,1713348.0,669.0,150.0,986899.0,468736.0,258382.0,,,,,,
02/10/2021,Manipur,1718870.0,47450.0,85.0,1225811.0,493059.0,918703.0,799718.0,449.0,0.0,1718173.0,697.0,150.0,990444.0,469655.0,258771.0,,,,,,
03/10/2021,Manipur,1720196.0,8315.0,19.0,1226050.0,494146.0,919394.0,800353.0,449.0,0.0,1719499.0,697.0,150.0,991398.0,469886.0,258912.0,,,,,,
04/10/2021,Manipur,1731639.0,77630.0,128.0,1227361.0,504278.0,924995.0,806190.0,454.0,0.0,1730918.0,721.0,150.0,999587.0,472031.0,260021.0,,,,,,
05/10/2021,Manipur,1739856.0,57618.0,101.0,1228110.0,511746.0,929075.0,810326.0,455.0,0.0,1739099.0,757.0,151.0,1005500.0,473517.0,260839.0,,,,,,
06/10/2021,Manipur,1749453.0,69250.0,118.0,1229107.0,520346.0,933764.0,815226.0,463.0,0.0,1748658.0,795.0,151.0,1012387.0,475301.0,261765.0,,,,,,
07/10/2021,Manipur,1753827.0,49627.0,76.0,1229462.0,524365.0,936035.0,817329.0,463.0,0.0,1753002.0,825.0,151.0,1015576.0,476093.0,262158.0,,,,,,
08/10/2021,Manipur,1764929.0,86373.0,134.0,1230350.0,534579.0,941363.0,823101.0,465.0,0.0,1764078.0,851.0,152.0,1023392.0,478292.0,263245.0,,,,,,
09/10/2021,Manipur,1770751.0,59479.0,90.0,1230951.0,539800.0,944309.0,825975.0,467.0,0.0,1769861.0,890.0,152.0,1027535.0,479364.0,263852.0,,,,,,
10/10/2021,Manipur,1773004.0,12928.0,26.0,1231250.0,541754.0,945495.0,827041.0,468.0,0.0,1772114.0,890.0,152.0,1029063.0,479796.0,264145.0,,,,,,
11/10/2021,Manipur,1786307.0,83906.0,131.0,1232338.0,553969.0,951760.0,834075.0,472.0,0.0,1785372.0,935.0,152.0,1038440.0,482292.0,265575.0,,,,,,
12/10/2021,Manipur,1795051.0,62994.0,100.0,1233125.0,561926.0,956031.0,838547.0,473.0,0.0,1794106.0,945.0,152.0,1044592.0,483915.0,266544.0,,,,,,
13/10/2021,Manipur,1800632.0,57421.0,91.0,1233800.0,566832.0,958873.0,841285.0,474.0,0.0,1799659.0,973.0,152.0,1048457.0,484976.0,267199.0,,,,,,
14/10/2021,Manipur,1809596.0,62939.0,100.0,1234670.0,574926.0,963136.0,845983.0,477.0,0.0,1808603.0,993.0,152.0,1054541.0,486820.0,268235.0,,,,,,
15/10/2021,Manipur,1815484.0,45402.0,90.0,1235197.0,580287.0,966026.0,848980.0,478.0,0.0,1814471.0,1013.0,152.0,1058710.0,487933.0,268841.0,,,,,,
