,State,Vaccination1,Vaccination2,Date,Confirmed,Recovered,Deceased,Other,Tested,Vaccination3
8220,Delhi,,,2020-10-31,386706,347476,6511,0,4680695,
8221,Goa,,,2020-10-31,43626,40678,604,0,300548,
8222,Gujarat,,,2020-10-31,172944,156219,3719,0,6053847,
8223,Haryana,,,2020-10-31,167210,153230,1789,0,2660556,
8224,Himachal Pradesh,,,2020-10-31,22059,18838,312,30,393502,
8225,India,,,2020-10-31,8183396,7489593,122151,1428,109887303,
8226,Jammu and Kashmir,,,2020-10-31,94785,86888,1478,0,2303954,
8227,Jharkhand,,,2020-10-31,101761,95575,884,0,3362394,
8228,Karnataka,,,2020-10-31,823412,757208,11168,19,7905868,
8229,Kerala,,,2020-10-31,433106,340324,1485,107,4645049,
8230,Ladakh,,,2020-10-31,6270,5539,75,0,72336,
8231,Madhya Pradesh,,,2020-10-31,171359,159479,2951,0,2934314,
8232,Maharashtra,,,2020-10-31,1678406,1510353,43911,557,8967403,
8233,Manipur,,,2020-10-31,18504,14862,168,0,351953,
8234,Meghalaya,,,2020-10-31,9452,8345,88,0,202056,
8235,Mizoram,,,2020-10-31,2722,2291,1,0,112216,
8236,Nagaland,,,2020-10-31,9047,7375,39,81,98271,
8237,Odisha,,,2020-10-31,290116,275749,1373,0,4555815,
8238,Puducherry,,,2020-10-31,35013,30724,592,0,311807,
8239,Punjab,,,2020-10-31,133658,125198,4203,0,2604208,
8240,Rajasthan,,,2020-10-31,196993,179984,1907,0,3732880,
8241,Sikkim,,,2020-10-31,3940,3535,68,82,56566,
8242,Tamil Nadu,,,2020-10-31,724522,691236,11122,0,9956210,
8243,Telangana,,,2020-10-31,238632,218887,1336,0,4281991,
8244,Tripura,,,2020-10-31,30714,28855,343,23,458380,
8245,Uttar Pradesh,,,2020-10-31,481863,451070,7025,0,14863388,
8246,Uttarakhand,,,2020-10-31,62328,56923,1023,499,1022780,
8247,West Bengal,,,2020-10-31,373664,329937,6841,0,4556425,
8248,Andaman and Nicobar Islands,,,2020-11-01,4340,4112,60,0,89559,
8249,Andhra Pradesh,,,2020-11-01,825966,795592,6706,0,8117685,
8250,Arunachal Pradesh,,,2020-11-01,14881,13073,37,0,319596,
8251,Assam,,,2020-11-01,206517,196781,931,3,4669415,
8252,Bihar,,,2020-11-01,217541,209006,1097,1,11066634,
8253,Chandigarh,,,2020-11-01,14476,13632,226,0,107851,
8254,Chhattisgarh,,,2020-11-01,188813,164537,2150,0,1827425,
8255,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-01,3251,3185,2,26,72410,
8256,Delhi,,,2020-11-01,392370,351635,6562,0,4725318,
8257,Goa,,,2020-11-01,43768,40915,609,0,301440,
8258,Gujarat,,,2020-11-01,173804,157347,3724,0,6104931,
8259,Haryana,,,2020-11-01,168880,154451,1795,0,2680435,
8260,Himachal Pradesh,,,2020-11-01,22264,18940,320,30,396111,
8261,India,,,2020-11-01,8229324,7542905,122642,1446,110743103,
8262,Jammu and Kashmir,,,2020-11-01,95325,87517,1482,0,2324411,
8263,Jharkhand,,,2020-11-01,102087,95973,885,0,3402867,
8264,Karnataka,,,2020-11-01,827064,765261,11192,19,8012641,
8265,Kerala,,,2020-11-01,440131,348835,1513,108,4695059,
8266,Ladakh,,,2020-11-01,6287,5629,75,0,76512,
8267,Madhya Pradesh,,,2020-11-01,172082,160586,2958,0,2958883,
8268,Maharashtra,,,2020-11-01,1683775,1514079,44024,563,9024871,
8269,Manipur,,,2020-11-01,18752,15065,171,0,354210,
8270,Meghalaya,,,2020-11-01,9607,8462,90,0,202056,
8271,Mizoram,,,2020-11-01,2756,2299,1,0,113915,
8272,Nagaland,,,2020-11-01,9075,7454,39,83,98575,
8273,Odisha,,,2020-11-01,291825,277564,1384,0,4601860,
8274,Puducherry,,,2020-11-01,35109,31345,595,0,314989,
8275,Punjab,,,2020-11-01,133975,125566,4214,0,2620786,
8276,Rajasthan,,,2020-11-01,198747,181575,1917,0,3753254,
8277,Sikkim,,,2020-11-01,3958,3569,69,82,56699,
8278,Tamil Nadu,,,2020-11-01,727026,694880,11152,0,10029222,
8279,Telangana,,,2020-11-01,240048,220466,1341,0,4323666,
8280,Tripura,,,2020-11-01,30791,29025,343,23,459891,
8281,Uttar Pradesh,,,2020-11-01,483832,453458,7051,0,15013388,
8282,Uttarakhand,,,2020-11-01,62550,57101,1027,508,1033417,
8283,West Bengal,,,2020-11-01,377651,333990,6900,0,4600882,
8284,Andaman and Nicobar Islands,,,2020-11-02,4352,4132,60,0,90901,
8285,Andhra Pradesh,,,2020-11-02,827882,798625,6719,0,8182266,
8286,Arunachal Pradesh,,,2020-11-02,14998,13238,38,0,321688,
8287,Assam,,,2020-11-02,206982,197566,932,3,4699749,
8288,Bihar,,,2020-11-02,218118,209980,1101,1,11192201,
8289,Chandigarh,,,2020-11-02,14528,13708,227,0,108911,
8290,Chhattisgarh,,,2020-11-02,190513,166391,2208,0,1847925,
8291,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-02,3255,3193,2,26,72410,
8292,Delhi,,,2020-11-02,396371,356459,6604,0,4761983,
8293,Goa,,,2020-11-02,43954,41123,616,0,302832,
8294,Gujarat,,,2020-11-02,174679,158351,3728,0,6157811,
8295,Haryana,,,2020-11-02,170446,155717,1810,0,2694833,
8296,Himachal Pradesh,,,2020-11-02,22598,19279,330,30,399449,
8297,India,,,2020-11-02,8266916,7601429,123140,1463,111789350,
8298,Jammu and Kashmir,,,2020-11-02,95710,88140,1490,0,2343543,
8299,Jharkhand,,,2020-11-02,102490,96485,886,0,3431063,
8300,Karnataka,,,2020-11-02,829640,773595,11221,19,8091137,
8301,Kerala,,,2020-11-02,444269,355943,1534,111,4728404,
8302,Ladakh,,,2020-11-02,6357,5671,76,0,76512,
8303,Madhya Pradesh,,,2020-11-02,172717,161454,2965,0,2983044,
8304,Maharashtra,,,2020-11-02,1687784,1524304,44128,575,9065168,
8305,Manipur,,,2020-11-02,19093,15343,180,0,357004,
8306,Meghalaya,,,2020-11-02,9678,8579,90,0,203556,
8307,Mizoram,,,2020-11-02,2757,2347,1,0,114065,
8308,Nagaland,,,2020-11-02,9096,7606,42,85,98836,
8309,Odisha,,,2020-11-02,293214,279091,1393,0,4645192,
8310,Puducherry,,,2020-11-02,35178,31827,595,0,317809,
8311,Punjab,,,2020-11-02,134371,125961,4227,0,2630382,
8312,Rajasthan,,,2020-11-02,200495,182680,1926,0,3761961,
8313,Sikkim,,,2020-11-02,3967,3573,73,82,56731,
8314,Tamil Nadu,,,2020-11-02,729507,698820,11183,0,10099519,
8315,Telangana,,,2020-11-02,240970,221922,1348,0,4349309,
8316,Tripura,,,2020-11-02,30849,29211,345,23,461315,
8317,Uttar Pradesh,,,2020-11-02,485609,455498,7076,0,15149160,
8318,Uttarakhand,,,2020-11-02,62881,57542,1029,508,1042666,
8319,West Bengal,,,2020-11-02,381608,338075,6957,0,4644119,
8320,Andaman and Nicobar Islands,,,2020-11-03,4372,4153,60,0,92249,
8321,Andhra Pradesh,,,2020-11-03,830731,802325,6734,0,8266800,
8322,Arunachal Pradesh,,,2020-11-03,15083,13367,42,0,324062,
8323,Assam,,,2020-11-03,207361,198039,934,3,4728633,
8324,Bihar,,,2020-11-03,218964,210855,1108,1,11335843,
8325,Chandigarh,,,2020-11-03,14608,13751,228,0,110083,
8326,Chhattisgarh,,,2020-11-03,192237,168201,2266,0,1868995,
8327,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-03,3255,3195,2,26,72410,
8328,Delhi,,,2020-11-03,403096,360069,6652,0,4821523,
8329,Goa,,,2020-11-03,44189,41362,618,0,304544,
8330,Gujarat,,,2020-11-03,175633,159548,3734,0,6210550,
8331,Haryana,,,2020-11-03,172130,156975,1817,0,2714652,
8332,Himachal Pradesh,,,2020-11-03,22932,19444,338,30,404958,
8333,India,,,2020-11-03,8312943,7654757,123650,1515,112998959,
8334,Jammu and Kashmir,,,2020-11-03,96188,88718,1502,0,2366741,
8335,Jharkhand,,,2020-11-03,102887,96975,891,0,3461834,
8336,Karnataka,,,2020-11-03,832396,780735,11247,19,8185676,
8337,Kerala,,,2020-11-03,451131,364745,1560,113,4789542,
8338,Ladakh,,,2020-11-03,6441,5701,76,0,76512,
8339,Madhya Pradesh,,,2020-11-03,173384,162366,2974,0,3016456,
8340,Maharashtra,,,2020-11-03,1692693,1531277,44248,625,9120515,
8341,Manipur,,,2020-11-03,19243,15460,184,0,358887,
8342,Meghalaya,,,2020-11-03,9741,8680,90,0,204462,
8343,Mizoram,,,2020-11-03,2792,2374,1,0,115980,
8344,Nagaland,,,2020-11-03,9151,7786,42,85,99362,
8345,Odisha,,,2020-11-03,294415,280553,1405,0,4687272,
8346,Puducherry,,,2020-11-03,35325,32284,596,0,321813,
8347,Punjab,,,2020-11-03,134786,126315,4245,0,2650809,
8348,Rajasthan,,,2020-11-03,202220,183899,1936,0,3785407,
8349,Sikkim,,,2020-11-03,4004,3578,73,82,56938,
8350,Tamil Nadu,,,2020-11-03,731942,701527,11214,0,10169917,
8351,Telangana,,,2020-11-03,242506,223413,1351,0,4394330,
8352,Tripura,,,2020-11-03,30986,29295,347,23,464003,
8353,Uttar Pradesh,,,2020-11-03,487335,457708,7089,0,15307285,
8354,Uttarakhand,,,2020-11-03,63197,57951,1033,508,1055463,
8355,West Bengal,,,2020-11-03,385589,342133,7013,0,4688295,
8356,Andaman and Nicobar Islands,,,2020-11-04,4389,4163,60,0,93406,
8357,Andhra Pradesh,,,2020-11-04,833208,805026,6744,0,8342265,
8358,Arunachal Pradesh,,,2020-11-04,15160,13472,43,0,325823,
8359,Assam,,,2020-11-04,207741,198694,934,3,4757659,
8360,Bihar,,,2020-11-04,219505,211831,1113,1,11462665,
8361,Chandigarh,,,2020-11-04,14702,13802,229,0,110989,
8362,Chhattisgarh,,,2020-11-04,194499,169410,2316,0,1894622,
8363,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-04,3259,3197,2,26,72410,
8364,Delhi,,,2020-11-04,409938,365866,6703,0,4880433,
8365,Goa,,,2020-11-04,44372,41611,626,0,306425,
8366,Gujarat,,,2020-11-04,176608,160570,3740,0,6262122,
8367,Haryana,,,2020-11-04,174082,158136,1836,0,2738375,
8368,Himachal Pradesh,,,2020-11-04,23365,19554,349,30,410798,
8369,India,,,2020-11-04,8363408,7710630,124357,1625,114208384,
8370,Jammu and Kashmir,,,2020-11-04,96700,89254,1511,0,2391065,
8371,Jharkhand,,,2020-11-04,103188,97480,894,0,3503516,
8372,Karnataka,,,2020-11-04,835773,788780,11281,19,8288179,
8373,Kerala,,,2020-11-04,459647,372951,1588,113,4860812,
8374,Ladakh,,,2020-11-04,6553,5772,79,0,78446,
8375,Madhya Pradesh,,,2020-11-04,174091,163250,2987,0,3042647,
8376,Maharashtra,,,2020-11-04,1698198,1540005,44548,733,9185838,
8377,Manipur,,,2020-11-04,19505,15618,187,0,361324,
8378,Meghalaya,,,2020-11-04,9801,8752,90,0,205879,
8379,Mizoram,,,2020-11-04,2893,2435,1,0,117038,
8380,Nagaland,,,2020-11-04,9207,7934,44,86,100002,
8381,Odisha,,,2020-11-04,295889,282073,1417,0,4736246,
8382,Puducherry,,,2020-11-04,35429,32703,597,0,325632,
8383,Punjab,,,2020-11-04,135313,126583,4259,0,2669626,
8384,Rajasthan,,,2020-11-04,203990,185722,1945,0,3806335,
8385,Sikkim,,,2020-11-04,4066,3657,73,83,57243,
8386,Tamil Nadu,,,2020-11-04,734429,704031,11244,0,10245248,
8387,Telangana,,,2020-11-04,244143,224686,1357,0,4439856,
8388,Tripura,,,2020-11-04,31102,29407,350,23,467012,
8389,Uttar Pradesh,,,2020-11-04,489502,459722,7104,0,15454280,
8390,Uttarakhand,,,2020-11-04,63585,58221,1038,508,1067295,
8391,West Bengal,,,2020-11-04,389576,346262,7068,0,4733508,
8392,Andaman and Nicobar Islands,,,2020-11-05,4403,4175,60,0,94639,
8393,Andhra Pradesh,,,2020-11-05,835953,807318,6757,0,8427629,
8394,Arunachal Pradesh,,,2020-11-05,15244,13580,43,0,327812,
8395,Assam,,,2020-11-05,208054,199455,934,3,4785618,
8396,Bihar,,,2020-11-05,220246,212298,1121,1,11601204,
8397,Chandigarh,,,2020-11-05,14794,13862,229,0,112391,
8398,Chhattisgarh,,,2020-11-05,196233,170760,2360,0,1920238,
8399,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-05,3263,3199,2,26,72410,
8400,Delhi,,,2020-11-05,416653,371155,6769,0,4932727,
8401,Goa,,,2020-11-05,44544,41849,630,0,308011,
8402,Gujarat,,,2020-11-05,177598,161625,3747,0,6304418,
8403,Haryana,,,2020-11-05,176146,159643,1859,0,2759529,
8404,Himachal Pradesh,,,2020-11-05,23809,19755,355,30,413948,
8405,India,,,2020-11-05,8411036,7764763,125029,1741,115429095,
8406,Jammu and Kashmir,,,2020-11-05,97224,89905,1517,0,2414248,
8407,Jharkhand,,,2020-11-05,103543,97964,894,0,3540776,
8408,Karnataka,,,2020-11-05,838929,794503,11312,19,8404516,
8409,Kerala,,,2020-11-05,466467,380650,1614,116,4922200,
8410,Ladakh,,,2020-11-05,6633,5802,79,0,78446,
8411,Madhya Pradesh,,,2020-11-05,174825,164067,2992,0,3069092,
8412,Maharashtra,,,2020-11-05,1703444,1551282,44804,839,9250254,
8413,Manipur,,,2020-11-05,19727,15750,189,0,361324,
8414,Meghalaya,,,2020-11-05,9893,8813,91,0,207471,
8415,Mizoram,,,2020-11-05,2958,2473,2,0,118253,
8416,Nagaland,,,2020-11-05,9264,8078,45,86,100534,
8417,Odisha,,,2020-11-05,297274,283533,1431,0,4787026,
8418,Puducherry,,,2020-11-05,35550,33123,598,0,329907,
8419,Punjab,,,2020-11-05,135834,126932,4281,0,2687429,
8420,Rajasthan,,,2020-11-05,205800,187544,1955,0,3825035,
8421,Sikkim,,,2020-11-05,4095,3695,75,83,57421,
8422,Tamil Nadu,,,2020-11-05,736777,706444,11272,0,10325440,
8423,Telangana,,,2020-11-05,245682,225664,1362,0,4484183,
8424,Tripura,,,2020-11-05,31234,29522,350,23,469890,
8425,Uttar Pradesh,,,2020-11-05,491354,461073,7131,0,15609500,
8426,Uttarakhand,,,2020-11-05,64065,58823,1047,515,1078499,
8427,West Bengal,,,2020-11-05,393524,350449,7122,0,4778975,
8428,Andaman and Nicobar Islands,,,2020-11-06,4420,4194,60,0,96214,
8429,Andhra Pradesh,,,2020-11-06,838363,809770,6768,0,8507230,
8430,Arunachal Pradesh,,,2020-11-06,15325,13679,43,0,329760,
8431,Assam,,,2020-11-06,208389,200381,938,3,4811501,
8432,Bihar,,,2020-11-06,220992,212911,1129,1,11738124,
8433,Chandigarh,,,2020-11-06,14927,13925,230,0,113593,
8434,Chhattisgarh,,,2020-11-06,197991,172513,2412,0,1947137,
8435,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-06,3268,3202,2,27,72410,
8436,Delhi,,,2020-11-06,423831,377276,6833,0,4991587,
8437,Goa,,,2020-11-06,44747,42056,633,0,309751,
8438,Gujarat,,,2020-11-06,178633,162946,3751,0,6365202,
8439,Haryana,,,2020-11-06,178413,161176,1880,0,2782656,
8440,Himachal Pradesh,,,2020-11-06,24239,20016,359,30,420648,
8441,India,,,2020-11-06,8461395,7818755,125606,1819,116542304,
8442,Jammu and Kashmir,,,2020-11-06,97805,90537,1523,0,2439196,
8443,Jharkhand,,,2020-11-06,103899,98365,895,0,3576191,
8444,Karnataka,,,2020-11-06,841889,797204,11347,19,8514653,
8445,Kerala,,,2020-11-06,473469,388504,1641,116,4985584,
8446,Ladakh,,,2020-11-06,6718,5854,80,0,78446,
8447,Madhya Pradesh,,,2020-11-06,175603,164923,3004,0,3096294,
8448,Maharashtra,,,2020-11-06,1710314,1562342,44965,908,9318544,
8449,Manipur,,,2020-11-06,19893,16092,191,0,366212,
8450,Meghalaya,,,2020-11-06,9979,8904,91,0,208730,
8451,Mizoram,,,2020-11-06,2990,2485,2,0,119661,
8452,Nagaland,,,2020-11-06,9327,8195,45,90,102234,
8453,Odisha,,,2020-11-06,298768,285174,1446,0,4838124,
8454,Puducherry,,,2020-11-06,35675,33437,598,0,333733,
8455,Punjab,,,2020-11-06,136481,127304,4295,0,2706741,
8456,Rajasthan,,,2020-11-06,207597,189354,1966,0,3844472,
8457,Sikkim,,,2020-11-06,4144,3702,75,83,57670,
8458,Tamil Nadu,,,2020-11-06,739147,708846,11299,0,10406226,
8459,Telangana,,,2020-11-06,247284,226646,1366,0,4531153,
8460,Tripura,,,2020-11-06,31344,29643,351,23,472762,
8461,Uttar Pradesh,,,2020-11-06,493527,463240,7155,0,15762543,
8462,Uttarakhand,,,2020-11-06,64538,59227,1056,519,1090119,
8463,West Bengal,,,2020-11-06,397466,354732,7177,0,4824327,
8464,Andaman and Nicobar Islands,,,2020-11-07,4441,4206,60,0,97603,
8465,Andhra Pradesh,,,2020-11-07,840730,812517,6779,0,8587312,
8466,Arunachal Pradesh,,,2020-11-07,15389,13785,45,0,331244,
8467,Assam,,,2020-11-07,208637,200936,940,3,4834733,
8468,Bihar,,,2020-11-07,221811,213911,1136,1,11867267,
8469,Chandigarh,,,2020-11-07,15025,13978,232,0,114773,
8470,Chhattisgarh,,,2020-11-07,199562,173872,2434,0,1973211,
8471,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-07,3269,3208,2,27,72410,
8472,Delhi,,,2020-11-07,430784,383614,6912,0,5049020,
8473,Goa,,,2020-11-07,44916,42239,641,0,311014,
8474,Gujarat,,,2020-11-07,179679,163877,3756,0,6416963,
8475,Haryana,,,2020-11-07,180424,162814,1897,0,2809277,
8476,Himachal Pradesh,,,2020-11-07,24812,20225,365,30,426084,
8477,India,,,2020-11-07,8507206,7867291,126163,1829,117736791,
8478,Jammu and Kashmir,,,2020-11-07,98337,91225,1528,0,2461279,
8479,Jharkhand,,,2020-11-07,104239,98776,897,0,3607753,
8480,Karnataka,,,2020-11-07,844147,799439,11369,19,8620970,
8481,Kerala,,,2020-11-07,480670,395624,1669,116,5049635,
8482,Ladakh,,,2020-11-07,6790,5894,80,0,80291,
8483,Madhya Pradesh,,,2020-11-07,176468,165715,3017,0,3123070,
8484,Maharashtra,,,2020-11-07,1714273,1569090,45115,917,9378531,
8485,Manipur,,,2020-11-07,20133,16714,194,0,368087,
8486,Meghalaya,,,2020-11-07,10047,8959,93,0,210079,
8487,Mizoram,,,2020-11-07,3032,2526,2,0,121633,
8488,Nagaland,,,2020-11-07,9455,8249,45,90,102862,
8489,Odisha,,,2020-11-07,300140,286857,1463,0,4888509,
8490,Puducherry,,,2020-11-07,35744,33932,600,0,337714,
8491,Punjab,,,2020-11-07,136958,127821,4310,0,2726398,
8492,Rajasthan,,,2020-11-07,209438,191132,1979,0,3865194,
8493,Sikkim,,,2020-11-07,4195,3721,76,84,57963,
8494,Tamil Nadu,,,2020-11-07,741488,711198,11324,0,10486338,
8495,Telangana,,,2020-11-07,248891,227583,1372,0,4575797,
8496,Tripura,,,2020-11-07,31431,29769,353,23,475245,
8497,Uttar Pradesh,,,2020-11-07,495421,465250,7180,0,15923624,
8498,Uttarakhand,,,2020-11-07,65036,59564,1063,519,1099557,
8499,West Bengal,,,2020-11-07,401394,359071,7235,0,4869554,
8500,Andaman and Nicobar Islands,,,2020-11-08,4450,4221,60,0,98812,
8501,Andhra Pradesh,,,2020-11-08,842967,814773,6791,0,8663975,
8502,Arunachal Pradesh,,,2020-11-08,15436,13881,46,0,332402,
8503,Assam,,,2020-11-08,208789,201331,943,3,4845718,
8504,Bihar,,,2020-11-08,222612,214736,1144,1,11989797,
8505,Chandigarh,,,2020-11-08,15134,14024,234,0,115589,
8506,Chhattisgarh,,,2020-11-08,200937,176129,2447,0,1991002,
8507,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-08,3269,3215,2,27,72410,
8508,Delhi,,,2020-11-08,438529,389683,6989,0,5099774,
8509,Goa,,,2020-11-08,45065,42446,643,0,312780,
8510,Gujarat,,,2020-11-08,180699,164696,3763,0,6468154,
8511,Haryana,,,2020-11-08,182804,164444,1912,0,2833607,
8512,Himachal Pradesh,,,2020-11-08,25486,20375,371,30,431572,
8513,India,,,2020-11-08,8553913,7915756,126653,1844,118572192,
8514,Jammu and Kashmir,,,2020-11-08,98892,91681,1533,0,2486241,
8515,Jharkhand,,,2020-11-08,104442,99074,897,0,3632362,
8516,Karnataka,,,2020-11-08,846887,801799,11391,19,8738226,
8517,Kerala,,,2020-11-08,486110,402477,1693,117,5098433,
8518,Ladakh,,,2020-11-08,6809,5960,84,0,80731,
8519,Madhya Pradesh,,,2020-11-08,177359,166403,3028,0,3151590,
8520,Maharashtra,,,2020-11-08,1719858,1577322,45240,924,9440535,
8521,Manipur,,,2020-11-08,20378,17072,197,0,370815,
8522,Meghalaya,,,2020-11-08,10202,9075,93,0,210079,
8523,Mizoram,,,2020-11-08,3090,2618,2,0,123015,
8524,Nagaland,,,2020-11-08,9474,8350,46,93,101801,
8525,Odisha,,,2020-11-08,301574,288168,1478,0,4939390,
8526,Puducherry,,,2020-11-08,35838,34067,601,0,341534,
8527,Punjab,,,2020-11-08,137445,128217,4318,0,2747106,
8528,Rajasthan,,,2020-11-08,211310,192945,1989,0,3885562,
8529,Sikkim,,,2020-11-08,4245,3810,78,84,58173,
8530,Tamil Nadu,,,2020-11-08,743822,713584,11344,0,10561722,
8531,Telangana,,,2020-11-08,250331,229064,1377,0,4618470,
8532,Tripura,,,2020-11-08,31514,29835,354,23,477455,
8533,Uttar Pradesh,,,2020-11-08,497563,467108,7206,0,16089592,
8534,Uttarakhand,,,2020-11-08,65279,59719,1065,523,1110511,
8535,West Bengal,,,2020-11-08,405314,363454,7294,0,4914741,
8536,Andaman and Nicobar Islands,,,2020-11-09,4463,4239,60,0,100025,
8537,Andhra Pradesh,,,2020-11-09,844359,816322,6802,0,8725025,
8538,Arunachal Pradesh,,,2020-11-09,15484,13966,46,0,334117,
8539,Assam,,,2020-11-09,209117,201839,947,3,4874244,
8540,Bihar,,,2020-11-09,223477,215587,1151,1,12105731,
8541,Chandigarh,,,2020-11-09,15249,14110,237,0,116839,
8542,Chhattisgarh,,,2020-11-09,202523,178838,2464,0,2017019,
8543,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-09,3269,3218,2,27,72410,
8544,Delhi,,,2020-11-09,443552,396697,7060,0,5138889,
8545,Goa,,,2020-11-09,45209,42678,647,0,314183,
8546,Gujarat,,,2020-11-09,181670,165689,3768,0,6519943,
8547,Haryana,,,2020-11-09,185231,166595,1919,0,2852300,
8548,Himachal Pradesh,,,2020-11-09,26197,20603,378,30,435604,
8549,India,,,2020-11-09,8591032,7957205,127103,1851,119615857,
8550,Jammu and Kashmir,,,2020-11-09,99352,92245,1542,0,2505835,
8551,Jharkhand,,,2020-11-09,104688,99532,905,0,3656926,
8552,Karnataka,,,2020-11-09,848850,804485,11410,19,8823191,
8553,Kerala,,,2020-11-09,489703,408460,1715,118,5130922,
8554,Ladakh,,,2020-11-09,6934,6003,85,0,81433,
8555,Madhya Pradesh,,,2020-11-09,178168,167084,3034,0,3177147,
8556,Maharashtra,,,2020-11-09,1723135,1577322,45325,924,9482940,
8557,Manipur,,,2020-11-09,20560,17259,198,0,372932,
8558,Meghalaya,,,2020-11-09,10230,9112,94,0,212448,
8559,Mizoram,,,2020-11-09,3096,2637,2,0,123185,
8560,Nagaland,,,2020-11-09,9503,8423,46,93,102210,
8561,Odisha,,,2020-11-09,302793,289689,1494,0,4984550,
8562,Puducherry,,,2020-11-09,35900,34212,602,0,344064,
8563,Punjab,,,2020-11-09,137999,128727,4338,0,2756807,
8564,Rajasthan,,,2020-11-09,213169,194629,1998,0,3896209,
8565,Sikkim,,,2020-11-09,4257,3826,79,84,58224,
8566,Tamil Nadu,,,2020-11-09,746079,715892,11362,0,10636999,
8567,Telangana,,,2020-11-09,251188,230568,1381,0,4642276,
8568,Tripura,,,2020-11-09,31540,29942,356,23,479015,
8569,Uttar Pradesh,,,2020-11-09,499190,469003,7231,0,16227845,
8570,Uttarakhand,,,2020-11-09,65677,59924,1075,529,1120019,
8571,West Bengal,,,2020-11-09,409221,367850,7350,0,4959087,
8572,Andaman and Nicobar Islands,,,2020-11-10,4477,4255,60,0,101226,
8573,Andhra Pradesh,,,2020-11-10,846245,818473,6814,0,8792935,
8574,Arunachal Pradesh,,,2020-11-10,15581,14051,46,0,336558,
8575,Assam,,,2020-11-10,209388,202468,952,3,4899583,
8576,Bihar,,,2020-11-10,224275,216601,1156,1,12244081,
8577,Chandigarh,,,2020-11-10,15339,14176,241,0,118279,
8578,Chhattisgarh,,,2020-11-10,204202,180995,2482,0,2042649,
8579,Dadra and Nagar Haveli and Daman and Diu,,,2020-11-10,3270,3222,2,27,72410,
8580,Delhi,,,2020-11-10,451382,402854,7143,0,5197924,
8581,Goa,,,2020-11-10,45389,42877,651,0,315761,
8582,Gujarat,,,2020-11-10,182719,166568,3773,0,6572903,
8583,Haryana,,,2020-11-10,187777,168421,1935,0,2875690,
8584,Himachal Pradesh,,,2020-11-10,26808,21027,390,32,441200,
8585,India,,,2020-11-10,8635756,8011844,127614,1882,120769151,
8586,Jammu and Kashmir,,,2020-11-10,99844,92880,1549,0,2529786,
8587,Jharkhand,,,2020-11-10,104940,99988,910,0,3687269,
8588,Karnataka,,,2020-11-10,851212,808700,11430,19,8932699,
8589,Kerala,,,2020-11-10,495713,415158,1743,118,5185673,
8590,Ladakh,,,2020-11-10,7063,6058,85,0,82192,
8591,Madhya Pradesh,,,2020-11-10,179068,167877,3042,0,3202500,
8592,Maharashtra,,,2020-11-10,1726926,1588091,45435,939,9536182,
8593,Manipur,,,2020-11-10,20779,17534,200,0,372932,
8594,Meghalaya,,,2020-11-10,10296,9241,94,0,213973,
8595,Mizoram,,,2020-11-10,3156,2684,2,0,124730,
8596,Nagaland,,,2020-11-10,9536,8505,50,95,102562,
8597,Odisha,,,2020-11-10,303780,291137,1507,0,5027959,
8598,Puducherry,,,2020-11-10,36000,34325,604,0,347785,
